        P4        day      smi_i  curvature   Swin_max   SWin_int   Qnet_max   Qnet_int     LE_max     LE_int  LEveg_max  LEveg_int LEsoil_max LEsoil_int  LEliq_max  LEliq_int     SH_max     SH_int     GR_max     GR_int evafra_ave        beta_ave     Ra_14h     Ra_ave          Rs_14h          Rs_ave   Anet_min   Resp_max    NEE_min    wce_min   Anet_int   Resp_int    NEE_int    wce_int  wce_h_int  wcs_h_int    wce_wcs      WUEplt_ave      WUEeco_ave      WUEint_ave      WUEplt_std      WUEeco_std      WUEint_std   tm_range     tm_max     qm_ave  co2_range    co2_min      h_max      h_ran  lcl_h_min   wg_range     ts_max  wqe_h_int  wqs_h_int    wqe_wqs    wqe_int    VPD_ave     CD_ave   Anet_SUM    DTU_SUM        DVR evafra_14h  SWnet_12h  SWnet_int    thetam0        lai       cveg     qm_18h    wts_int    wte_int  wts_h_int  wte_h_int   w2_range       wg_0       w2_0
   3.50023 223.0000000        nan   10.00000  783.87000   23.86101  515.71000   14.70420  337.46000    9.75677  336.10000    9.71392    1.42260    0.04286    0.00000    0.00000  160.53000    4.25728   21.23000    0.69014    0.74973         0.54551   25.82000   30.70524        89.17000        97.87464   -1.93900    0.11530   -1.82520   -3.61300  -62.33260    4.10010  -58.23251  -19.92988  -28.09000  -43.55000    0.64501        -5.13441        -4.75379        -0.07245         2.39863         2.23689         0.01383   12.35000  298.39000    9.48924   71.90000  350.00000 1189.60000  959.55000  113.64000    0.00248  300.40000   -3.98142    3.82397   -1.04117   -7.23272    9.23958  138.86292   62.27000    0.00000    0.00000    0.75399  626.24000   19.13653  286.04000    0.00929    0.00925   10.20000    4.26165    1.01059    5.92113    1.33379    0.00300    0.06641    0.08870
   3.50023 224.0000000        nan   10.00000  783.87000   23.86101  514.53000   14.66817  327.63000    9.48735  326.59000    9.45471    1.07830    0.03265    0.00000    0.00000  168.79000    4.48120   21.52100    0.69962    0.73412         0.58580   25.66000   30.58313        96.99000       105.74128   -1.86000    0.11780   -1.74370   -3.73300  -59.75448    4.17566  -55.57882  -21.41642  -29.24000  -41.12000    0.71109        -5.05502        -4.66511        -0.07505         2.37069         2.20904         0.01464   12.53000  298.57000    9.41979   70.70000  351.20000 1209.70000  979.65000  114.14000    0.00175  300.68000   -3.95488    3.67147   -1.07719   -7.23990    9.55244  142.01724   59.70000    0.00000    0.00000    0.73546  626.24000   19.13653  286.04000    0.01053    0.01047   10.07000    4.48578    1.05071    6.09192    1.36169    0.00289    0.06451    0.08570
   3.50023 225.0000000        nan   10.00000  783.87000   23.86101  513.17000   14.62619  316.09000    9.17082  315.26000    9.14470    0.86182    0.02613    0.00000    0.00000  178.44000    4.74416   21.87200    0.71121    0.71565         0.63571   25.48000   30.43697       106.80000       115.50443   -1.77100    0.12090   -1.65160   -3.86900  -56.85489    4.26525  -52.58965  -23.12473  -30.54000  -38.45000    0.79428        -4.97024        -4.56506        -0.07804         2.33999         2.17594         0.01560   12.75000  298.79000    9.34194   69.30000  352.60000 1232.80000 1002.75000  114.59000    0.00138  301.01000   -3.92404    3.49927   -1.12139   -7.24437    9.91382  145.67035   56.80000    0.00000    0.00000    0.71337  626.24000   19.13653  286.04000    0.01193    0.01185    9.92900    4.74903    1.09788    6.28767    1.39381    0.00276    0.06341    0.08280
   3.50023 226.0000000        nan   10.00000  783.87000   23.86101  511.58000   14.57698  302.46000    8.79624  301.79000    8.77517    0.69500    0.02107    0.00000    0.00000  189.81000    5.05536   22.29700    0.72537    0.69361         0.69890   25.27000   30.26015       119.20000       127.81361   -1.67000    0.12460   -1.54730   -4.02300  -53.60534    4.37188  -49.23345  -25.09491  -31.99000  -35.53000    0.90037        -4.88010        -4.45365        -0.08148         2.30593         2.13791         0.01674   13.00000  299.04000    9.25430   67.80000  354.10000 1259.50000 1029.45000  114.97000    0.00111  301.40000   -3.88782    3.30392   -1.17673   -7.24405   10.33479  149.92446   53.55000    0.00000    0.00000    0.68680  626.24000   19.13653  286.04000    0.01351    0.01342    9.76900    5.06055    1.15375    6.51334    1.43101    0.00261    0.06261    0.08000
   3.50023 227.0000000        nan   10.00000  783.87000   23.86101  509.79000   14.52154  286.98000    8.37052  286.44000    8.35346    0.56333    0.01707    0.00000    0.00000  202.71000    5.40923   22.78700    0.74179    0.66827         0.77702   25.05000   30.05336       134.70000       142.93847   -1.56100    0.12880   -1.43470   -4.18800  -50.11628    4.49400  -45.62227  -27.27780  -33.54000  -32.46000    1.03327        -4.78846        -4.33437        -0.08529         2.26959         2.09620         0.01803   13.28000  299.32000    9.15989   66.30000  355.60000 1289.10000 1059.05000  115.21000    0.00091  301.83000   -3.84646    3.09134   -1.24427   -7.23623   10.80545  154.69504   50.07000    0.00000    0.00000    0.65611  626.24000   19.13653  286.04000    0.01531    0.01519    9.59700    5.41476    1.21737    6.76238    1.47225    0.00246    0.06200    0.07740
   3.50023 228.0000000        nan   10.00000  783.87000   23.86101  507.72000   14.45715  268.86000    7.87137  268.43000    7.85776    0.44952    0.01361    0.00000    0.00000  217.81000    5.82452   23.36600    0.76126    0.63817         0.87879   24.80000   29.80425       154.90000       162.46931   -1.44000    0.13380   -1.30920   -4.37400  -46.25856    4.63861  -41.61995  -29.78060  -35.26000  -29.17000    1.20878        -4.69305        -4.20193        -0.08964         2.22949         2.04896         0.01955   13.59000  299.63000    9.05538   64.70000  357.20000 1323.00000 1092.94000  115.30000    0.00072  302.32000   -3.79757    2.85339   -1.33089   -7.21684   11.34896  160.21611   46.22000    0.00000    0.00000    0.61956  626.24000   19.13653  286.04000    0.01734    0.01719    9.40700    5.83050    1.29215    7.04582    1.51942    0.00228    0.06150    0.07490
   3.50023 229.0000000        nan   10.00000  783.87000   23.86101  505.44000   14.38609  248.68000    7.31528  248.34000    7.30454    0.35451    0.01074    0.00000    0.00000  234.65000    6.28782   24.01300    0.78301    0.60410         1.00796   24.54000   29.51908       180.60000       186.98931   -1.31200    0.13950   -1.17620   -4.57200  -42.20542    4.80151  -37.40391  -32.51344  -37.06000  -25.81000    1.43588        -4.59919        -4.06028        -0.09437         2.18721         1.99758         0.02124   13.93000  299.97000    8.94545   63.20000  358.70000 1359.70000 1129.64000  115.36000    0.00056  302.86000   -3.74231    2.60065   -1.43899   -7.18272   11.94620  166.30050   42.17000    0.00000    0.00000    0.57818  626.24000   19.13653  286.04000    0.01964    0.01945    9.20900    6.29425    1.37571    7.35179    1.57060    0.00210    0.06110    0.07260
   3.50023 230.0000000        nan   10.00000  783.87000   23.86101  502.98000   14.30932  226.70000    6.70886  226.43000    6.70045    0.27777    0.00840    0.00000    0.00000  253.04000    6.79384   24.71700    0.80663    0.56630         1.17289   24.28000   29.20108       213.60000       217.89306   -1.17900    0.14590   -1.03780   -4.78100  -38.02250    4.98175  -33.04075  -35.44912  -38.92000  -22.44000    1.73440        -4.50877        -3.90822        -0.09942         2.14324         1.94195         0.02309   14.29000  300.33000    8.83231   61.70000  360.20000 1398.80000 1168.74000  115.50000    0.00043  303.44000   -3.68089    2.33764   -1.57462   -7.13088   12.58917  172.88124   37.99000    0.00000    0.00000    0.53237  626.24000   19.13653  286.04000    0.02225    0.02200    9.00700    6.80081    1.46714    7.67498    1.62493    0.00191    0.06080    0.07050
   3.50023 231.0000000        nan   10.00000  783.87000   23.86101  500.39000   14.22845  203.39000    6.06435  203.18000    6.05776    0.21898    0.00659    0.00000    0.00000  272.64000    7.33258   25.46000    0.83151    0.52535         1.38447   24.03000   28.85496       255.80000       256.91986   -1.04400    0.15280   -0.89720   -4.99600  -33.79463    5.17644  -28.61819  -38.53533  -40.80000  -19.14000    2.13166        -4.42356        -3.74356        -0.10470         2.09838         1.88179         0.02505   14.67000  300.71000    8.71864   60.30000  361.60000 1439.20000 1209.14000  115.54000    0.00034  304.04000   -3.61413    2.07044   -1.74559   -7.05979   13.26566  179.84321   33.76000    0.00000    0.00000    0.48302  626.24000   19.13653  286.04000    0.02519    0.02488    8.80500    7.34010    1.56463    8.00769    1.68109    0.00171    0.06060    0.06860
   3.50023 232.0000000        nan   10.00000  783.87000   23.86101  497.73000   14.14566  179.40000    5.39926  179.24000    5.39433    0.16337    0.00492    0.00000    0.00000  292.90000    7.88953   26.21900    0.85687    0.48224         1.65698   23.78000   28.49107       310.10000       306.21583   -0.91010    0.16000   -0.75750   -5.21400  -29.62308    5.38117  -24.24191  -41.69725  -42.66000  -15.97000    2.67126        -4.34504        -3.56318        -0.11007         2.05341         1.81692         0.02707   15.04000  301.08000    8.60729   59.00000  362.90000 1479.90000 1249.83000  115.56000    0.00024  304.65000   -3.54361    1.80609   -1.96204   -6.97000   13.95835  187.00374   29.60000    0.00000    0.00000    0.43152  626.24000   19.13653  286.04000    0.02853    0.02813    8.61000    7.89762    1.66556    8.34095    1.73757    0.00152    0.06040    0.06690
   3.50023 233.0000000        nan   10.00000  783.87000   23.86101  495.11000   14.06377  155.65000    4.73673  155.53000    4.73299    0.12548    0.00375    0.00000    0.00000  313.07000    8.44528   26.96400    0.88177    0.43841         2.00757   23.55000   28.12146       379.30000       368.23917   -0.78160    0.16740   -0.62360   -5.43200  -25.62253    5.58905  -20.03348  -44.83736  -44.44000  -13.02000    3.41321        -4.27456        -3.36230        -0.11537         2.00968         1.74595         0.02907   15.40000  301.44000    8.50157   57.80000  364.10000 1519.50000 1289.43000  115.56000    0.00019  305.25000   -3.47159    1.55260   -2.23599   -6.86466   14.64438  194.13832   25.60000    0.00000    0.00000    0.37983  626.24000   19.13653  286.04000    0.03230    0.03179    8.42800    8.45392    1.76640    8.66364    1.79241    0.00132    0.06030    0.06540
   3.50023 234.0000000        nan   10.00000  783.87000   23.86101  492.62000   13.98574  133.07000    4.10183  132.99000    4.09914    0.09068    0.00269    0.00000    0.00000  332.33000    8.97865   27.66400    0.90526    0.39555         2.45632   23.35000   27.76137       466.30000       445.54458   -0.66230    0.17460   -0.49920   -5.64100  -21.90872    5.79213  -16.11659  -47.84566  -46.10000  -10.35000    4.45411        -4.21286        -3.13567        -0.12042         1.96810         1.66694         0.03098   15.74000  301.78000    8.40445   56.80000  365.10000 1556.50000 1326.43000  115.56000    0.00014  305.80000   -3.40079    1.31760   -2.58105   -6.74947   15.29971  200.98933   21.89000    0.00000    0.00000    0.33011  626.24000   19.13653  286.04000    0.03657    0.03591    8.26300    8.98785    1.86327    8.96514    1.84379    0.00114    0.06020    0.06410
   3.50023 235.0000000        nan   10.00000  783.87000   23.86101  490.37000   13.91467  112.67000    3.52083  112.60000    3.51871    0.07453    0.00212    0.00000    0.00000  349.84000    9.46740   28.29100    0.92644    0.35556         3.02084   23.18000   27.42581       572.60000       539.95431   -0.55610    0.18130   -0.38810   -5.83500  -18.59367    5.98162  -12.61205  -50.60597  -47.58000   -8.00900    5.94082        -4.16066        -2.87847        -0.12502         1.93048         1.57674         0.03270   16.05000  302.09000    8.31869   55.90000  366.00000 1589.70000 1359.62000  115.56000    0.00015  306.30000   -3.33455    1.10841   -3.00842   -6.63246   15.89862  207.28585   18.58000    0.00000    0.00000    0.28460  626.24000   19.13653  286.04000    0.04140    0.04055    8.11900    9.47710    1.95210    9.23510    1.88988    0.00097    0.06020    0.06300
   3.50023 236.0000000        nan   10.00000  783.87000   23.86101  488.21000   13.84609   93.28100    2.95835   93.24100    2.95710    0.04379    0.00125    0.00000    0.00000  366.62000    9.94110   28.88200    0.94665    0.31612         3.80409   23.02000   27.09432       713.30000       666.18458   -0.45600    0.18780   -0.28280   -6.02700  -15.45095    6.16839   -9.28256  -53.28918  -48.98000   -5.83000    8.40137        -4.11325        -2.55287        -0.12948         1.89393         1.45875         0.03435   16.33000  302.37000    8.23810   55.20000  366.70000 1621.20000 1391.12000  115.55000    0.00008  306.78000   -3.26869    0.91036   -3.59056   -6.50856   16.47865  213.41507   15.44000    0.00000    0.00000    0.24075  626.24000   19.13653  286.04000    0.04685    0.04577    7.98600    9.95129    2.03825    9.49131    1.93366    0.00081    0.06010    0.06200
   4.10886 216.0000000        nan   11.00000  783.87000   23.86101  520.93000   14.86241  379.84000   10.91324  372.06000   10.67395    7.80080    0.23929    0.00000    0.00000  130.03000    3.29653   20.03300    0.65263    0.81563         0.39142   26.61000   31.23271        60.57000        68.58747   -2.30400    0.10460   -2.20010   -3.04100  -74.35566    3.78833  -70.56733  -13.28468  -22.55000  -55.68000    0.40499        -5.58133        -5.14971        -0.06059         2.54470         2.33883         0.01048   11.50000  297.53000    9.82901   78.40000  343.40000 1098.00000  867.96000  109.44000    0.00790  299.11000   -4.10149    4.55510   -0.90042   -7.16724    7.83265  124.75771   74.28000    0.00000    0.00000    0.83006  626.24000   19.13653  286.03000    0.00387    0.00386   10.81000    3.29991    0.83871    5.13750    1.20733    0.00290    0.11000    0.11000
   4.10886 217.0000000        nan   11.00000  783.87000   23.86101  520.60000   14.85251  377.29000   10.84403  370.47000   10.63372    6.84770    0.21030    0.00000    0.00000  130.71000    3.35537   20.05900    0.65313    0.81160         0.40008   26.56000   31.19728        62.05000        70.11688   -2.28300    0.10520   -2.17840   -3.07800  -73.63658    3.80637  -69.83021  -13.67895  -22.90000  -54.89000    0.41720        -5.54782        -5.12881        -0.06133         2.53436         2.33612         0.01067   11.56000  297.59000    9.80608   78.00000  343.80000 1103.90000  873.86000  109.84000    0.00736  299.19000   -4.09398    4.50669   -0.90842   -7.17344    7.92206  125.64543   73.57000    0.00000    0.00000    0.82558  626.24000   19.13653  286.03000    0.00439    0.00438   10.77000    3.35882    0.84924    5.18827    1.21546    0.00300    0.10210    0.10710
   4.10886 218.0000000        nan   11.00000  783.87000   23.86101  520.21000   14.84075  374.23000   10.76097  368.40000   10.58090    5.86520    0.18005    0.00000    0.00000  131.50000    3.42565   20.10100    0.65414    0.80680         0.41051   26.49000   31.15375        63.87000        71.99261   -2.25700    0.10590   -2.15160   -3.12200  -72.76544    3.82808  -68.93736  -14.15333  -23.31000  -53.96000    0.43199        -5.50900        -5.10262        -0.06222         2.52240         2.33171         0.01090   11.62000  297.65000    9.77924   77.50000  344.40000 1110.90000  880.86000  110.26000    0.00708  299.29000   -4.08506    4.44969   -0.91806   -7.18070    8.02852  126.69863   72.70000    0.00000    0.00000    0.82018  626.24000   19.13653  286.03000    0.00497    0.00496   10.72000    3.42916    0.86182    5.24818    1.22506    0.00310    0.09470    0.10410
   4.10886 219.0000000        nan   11.00000  783.87000   23.86101  519.74000   14.82657  370.53000   10.66013  365.73000   10.51165    4.85140    0.14847    0.00000    0.00000  132.64000    3.51059   20.16300    0.65585    0.80099         0.42326   26.42000   31.10011        66.13000        74.32076   -2.22500    0.10690   -2.11880   -3.17200  -71.70612    3.85453  -67.85159  -14.72825  -23.81000  -52.84000    0.45061        -5.46396        -5.07010        -0.06329         2.50857         2.32542         0.01118   11.70000  297.73000    9.74734   76.90000  345.00000 1119.30000  889.26000  110.75000    0.00687  299.41000   -4.07463    4.38195   -0.92987   -7.18919    8.15584  127.96706   71.64000    0.00000    0.00000    0.81359  626.24000   19.13653  286.03000    0.00563    0.00562   10.66000    3.51419    0.87701    5.31992    1.23658    0.00313    0.08770    0.10100
   4.10886 220.0000000        nan   11.00000  783.87000   23.86101  519.19000   14.80980  366.12000   10.53995  362.38000   10.42411    3.81060    0.11584    0.00000    0.00000  136.41000    3.61139   20.25200    0.65845    0.79411         0.43865   26.33000   31.03575        68.89000        77.15818   -2.18700    0.10790   -2.07990   -3.23300  -70.45439    3.88615  -66.56824  -15.41053  -24.39000  -51.54000    0.47322        -5.41291        -5.03127        -0.06455         2.49272         2.31736         0.01152   11.79000  297.82000    9.71031   76.20000  345.70000 1129.00000  898.96000  111.27000    0.00635  299.54000   -4.06224    4.30286   -0.94408   -7.19846    8.30581  129.46303   70.39000    0.00000    0.00000    0.80571  626.24000   19.13653  286.03000    0.00639    0.00636   10.60000    3.61509    0.89503    5.40406    1.25011    0.00317    0.08101    0.09790
   4.10886 221.0000000        nan   11.00000  783.87000   23.86101  518.52000   14.78940  360.72000   10.39253  357.99000   10.30771    2.81570    0.08483    0.00000    0.00000  141.02000    3.73468   20.37500    0.66218    0.78567         0.45787   26.23000   30.96014        72.40000        80.75893   -2.14000    0.10930   -2.03170   -3.30700  -68.91672    3.92553  -64.99119  -16.24948  -25.10000  -49.97000    0.50230        -5.35359        -4.98207        -0.06608         2.47386         2.30610         0.01194   11.89000  297.93000    9.66605   75.40000  346.50000 1140.90000  910.86000  111.84000    0.00526  299.71000   -4.04726    4.20818   -0.96176   -7.20874    8.48740  131.27771   68.85000    0.00000    0.00000    0.79599  626.24000   19.13653  286.04000    0.00724    0.00721   10.52000    3.73850    0.91708    5.50558    1.26647    0.00317    0.07491    0.09470
   4.10886 222.0000000        nan   11.00000  783.87000   23.86101  517.72000   14.76522  354.27000   10.21645  352.35000   10.15663    1.99590    0.05983    0.00000    0.00000  146.50000    3.88160   20.53600    0.66717    0.77559         0.48138   26.11000   30.87442        76.80000        85.25140   -2.08500    0.11090   -1.97500   -3.39200  -67.07920    3.97318  -63.10603  -17.25685  -25.94000  -48.14000    0.53885        -5.28729        -4.92121        -0.06788         2.45254         2.29108         0.01246   12.02000  298.06000    9.61495   74.40000  347.50000 1154.80000  924.76000  112.44000    0.00381  299.90000   -4.02936    4.09785   -0.98329   -7.21921    8.70109  133.42215   67.01000    0.00000    0.00000    0.78429  626.24000   19.13653  286.04000    0.00820    0.00817   10.42000    3.88558    0.94336    5.62466    1.28572    0.00313    0.07001    0.09150
   4.10886 223.0000000        nan   11.00000  783.87000   23.86101  516.81000   14.73727  346.76000   10.01101  345.38000    9.96794    1.43340    0.04307    0.00000    0.00000  152.85000    4.05271   20.73800    0.67355    0.76379         0.50960   25.97000   30.77932        82.20000        90.74156   -2.02000    0.11280   -1.90820   -3.49100  -64.95308    4.02988  -60.92320  -18.43047  -26.89000  -46.06000    0.58380        -5.21520        -4.84825        -0.06996         2.42846         2.27060         0.01307   12.17000  298.21000    9.55745   73.20000  348.70000 1170.70000  940.66000  113.03000    0.00258  300.13000   -4.00889    3.97323   -1.00897   -7.22969    8.94712  135.89599   64.89000    0.00000    0.00000    0.77048  626.24000   19.13653  286.04000    0.00929    0.00925   10.32000    4.05686    0.97399    5.76085    1.30780    0.00305    0.06671    0.08840
   4.10886 224.0000000        nan   11.00000  783.87000   23.86101  515.70000   14.70332  337.55000    9.75921  336.52000    9.72670    1.07800    0.03252    0.00000    0.00000  160.59000    4.26210   20.99900    0.68201    0.74929         0.54541   25.81000   30.66419        89.18000        97.79237   -1.94200    0.11530   -1.82820   -3.60700  -62.41724    4.10029  -58.31695  -19.84991  -28.02000  -43.64000    0.64207        -5.13421        -4.75985        -0.07245         2.40112         2.24386         0.01382   12.35000  298.39000    9.48987   71.90000  350.00000 1189.90000  959.85000  113.62000    0.00182  300.40000   -3.98428    3.82604   -1.04136   -7.24030    9.24322  138.88090   62.36000    0.00000    0.00000    0.75331  626.24000   19.13653  286.04000    0.01053    0.01047   10.20000    4.26647    1.01148    5.92397    1.33435    0.00295    0.06471    0.08530
   4.10886 225.0000000        nan   11.00000  783.87000   23.86101  514.42000   14.66414  326.85000    9.46583  326.05000    9.44049    0.83641    0.02534    0.00000    0.00000  169.54000    4.50580   21.31800    0.69253    0.73229         0.58910   25.64000   30.52858        97.78000       106.40840   -1.85600    0.11810   -1.73930   -3.73600  -59.59509    4.18293  -55.41216  -21.46370  -29.28000  -41.00000    0.71415        -5.04850        -4.66169        -0.07528         2.37131         2.21268         0.01471   12.55000  298.59000    9.41471   70.60000  351.30000 1211.70000  981.65000  114.16000    0.00134  300.71000   -3.95607    3.66102   -1.08059   -7.24923    9.58247  142.30444   59.54000    0.00000    0.00000    0.73300  626.24000   19.13653  286.04000    0.01193    0.01185   10.06000    4.51041    1.05514    6.10934    1.36465    0.00283    0.06341    0.08240
   4.10886 226.0000000        nan   11.00000  783.87000   23.86101  512.91000   14.61733  313.96000    9.11183  313.32000    9.09144    0.67333    0.02040    0.00000    0.00000  180.28000    4.79965   21.71800    0.70585    0.71163         0.64501   25.43000   30.36149       108.90000       117.42271   -1.75600    0.12150   -1.63640   -3.88600  -56.36790    4.28313  -52.08476  -23.35844  -30.71000  -38.05000    0.80710        -4.95545        -4.55005        -0.07861         2.33775         2.17574         0.01578   12.79000  298.83000    9.32854   69.00000  352.90000 1237.30000 1007.25000  114.64000    0.00108  301.08000   -3.92234    3.47022   -1.13029   -7.25491    9.98465  146.36868   56.31000    0.00000    0.00000    0.70809  626.24000   19.13653  286.04000    0.01351    0.01342    9.90100    4.80458    1.10784    6.32714    1.40041    0.00269    0.06261    0.07960
   4.10886 227.0000000        nan   11.00000  783.87000   23.86101  511.10000   14.56112  298.36000    8.68261  297.84000    8.66619    0.54330    0.01643    0.00000    0.00000  193.26000    5.15596   22.21400    0.72254    0.68632         0.71827   25.20000   30.15319       123.50000       131.77764   -1.64200    0.12570   -1.51850   -4.05900  -52.68910    4.40538  -48.28373  -25.59159  -32.34000  -34.77000    0.93011        -4.85519        -4.42391        -0.08252         2.29984         2.13288         0.01709   13.08000  299.12000    9.22977   67.40000  354.50000 1267.70000 1037.65000  115.03000    0.00090  301.52000   -3.88147    3.24931   -1.19455   -7.25429   10.46394  151.21640   52.64000    0.00000    0.00000    0.67739  626.24000   19.13653  286.04000    0.01531    0.01519    9.72100    5.16124    1.17182    6.58341    1.44271    0.00253    0.06200    0.07690
   4.10886 228.0000000        nan   11.00000  783.87000   23.86101  509.02000   14.49649  280.26000    8.18392  279.85000    8.17086    0.43243    0.01306    0.00000    0.00000  208.31000    5.57022   22.80000    0.74234    0.65652         0.81234   24.94000   29.90371       142.30000       150.05625   -1.51700    0.13070   -1.38900   -4.24800  -48.68259    4.54867  -44.13392  -28.11678  -34.11000  -31.29000    1.09012        -4.75244        -4.28691        -0.08693         2.25853         2.08514         0.01861   13.40000  299.44000    9.12174   65.70000  356.20000 1302.00000 1071.95000  115.26000    0.00071  302.01000   -3.83348    3.00490   -1.27574   -7.24293   11.01088  156.76460   48.64000    0.00000    0.00000    0.64112  626.24000   19.13653  286.04000    0.01734    0.01719    9.52400    5.57594    1.24633    6.87168    1.49053    0.00236    0.06150    0.07440
   4.10886 229.0000000        nan   11.00000  783.87000   23.86101  506.57000   14.41987  258.60000    7.58657  258.28000    7.57636    0.33842    0.01020    0.00000    0.00000  226.34000    6.06706   23.50800    0.76624    0.62024         0.94051   24.65000   29.59768       168.10000       174.70833   -1.37500    0.13670   -1.24240   -4.46300  -44.19042    4.72225  -39.46817  -31.07295  -36.10000  -27.51000    1.31225        -4.64501        -4.13179        -0.09207         2.21214         2.02996         0.02043   13.77000  299.81000    9.00023   63.90000  358.00000 1342.00000 1111.94000  115.33000    0.00056  302.60000   -3.77523    2.72698   -1.38440   -7.21487   11.65561  163.32306   44.15000    0.00000    0.00000    0.59690  626.24000   19.13653  286.04000    0.01964    0.01945    9.30300    6.07328    1.33585    7.20543    1.54622    0.00216    0.06110    0.07200
   4.10886 230.0000000        nan   11.00000  783.87000   23.86101  503.82000   14.33399  234.09000    6.90973  233.83000    6.90185    0.26224    0.00788    0.00000    0.00000  246.81000    6.63096   24.31000    0.79330    0.57835         1.11188   24.36000   29.24183       202.70000       207.22028   -1.22400    0.14370   -1.08550   -4.69900  -39.42018    4.92197  -34.49820  -34.36136  -38.22000  -23.62000    1.61812        -4.53928        -3.96155        -0.09775         2.16225         1.96840         0.02250   14.18000  300.22000    8.87135   62.20000  359.70000 1386.00000 1155.94000  115.48000    0.00044  303.25000   -3.70746    2.42842   -1.52670   -7.16418   12.37545  170.67635   39.38000    0.00000    0.00000    0.54593  626.24000   19.13653  286.04000    0.02225    0.02200    9.07100    6.63776    1.43766    7.57015    1.60742    0.00195    0.06080    0.06980
   4.10886 231.0000000        nan   11.00000  783.87000   23.86101  500.81000   14.24020  207.07000    6.16275  206.88000    6.15670    0.20368    0.00606    0.00000    0.00000  269.49000    7.25452   25.19300    0.82293    0.53110         1.34462   24.05000   28.84194       249.80000       250.62042   -1.06600    0.15170   -0.92130   -4.95000  -34.46172    5.14656  -29.31517  -37.94419  -40.43000  -19.72000    2.05020        -4.43783        -3.77207        -0.10388         2.10976         1.89993         0.02477   14.61000  300.65000    8.73802   60.50000  361.40000 1433.10000 1203.04000  115.53000    0.00036  303.95000   -3.63070    2.11577   -1.71602   -7.08649   13.15990  178.73756   34.43000    0.00000    0.00000    0.48881  626.24000   19.13653  286.04000    0.02519    0.02488    8.83400    7.26195    1.55046    7.95823    1.67287    0.00173    0.06060    0.06780
   4.10886 232.0000000        nan   11.00000  783.87000   23.86101  497.82000   14.14676  179.99000    5.41168  179.85000    5.40726    0.14913    0.00443    0.00000    0.00000  292.35000    7.88275   26.07200    0.85234    0.48251         1.64468   23.77000   28.43267       310.40000       305.36931   -0.91490    0.15990   -0.76320   -5.19500  -29.73219    5.37705  -24.35514  -41.51962  -42.54000  -16.12000    2.63896        -4.34841        -3.56978        -0.10994         2.05869         1.82809         0.02705   15.04000  301.08000    8.61178   59.00000  362.90000 1479.10000 1249.03000  115.56000    0.00025  304.64000   -3.55106    1.81619   -1.95522   -6.98627   13.94157  186.81762   29.71000    0.00000    0.00000    0.43070  626.24000   19.13653  286.04000    0.02853    0.02813    8.61300    7.89084    1.66430    8.33502    1.73669    0.00151    0.06040    0.06610
   4.10886 233.0000000        nan   11.00000  783.87000   23.86101  494.81000   14.05285  152.71000    4.65060  152.61000    4.64731    0.11231    0.00328    0.00000    0.00000  315.52000    8.52056   26.95000    0.88169    0.43213         2.05155   23.52000   28.01169       391.70000       377.73264   -0.76740    0.16840   -0.60970   -5.44600  -25.14175    5.61594  -19.52581  -45.13442  -44.59000  -12.74000    3.50000        -4.26777        -3.33711        -0.11603         2.00808         1.74723         0.02935   15.45000  301.49000    8.49056   57.70000  364.20000 1524.40000 1294.33000  115.56000    0.00020  305.32000   -3.46779    1.52532   -2.27349   -6.86335   14.72921  195.01029   25.12000    0.00000    0.00000    0.37136  626.24000   19.13653  286.04000    0.03230    0.03179    8.40400    8.52930    1.78004    8.70488    1.79956    0.00129    0.06030    0.06460
   4.10886 234.0000000        nan   11.00000  783.87000   23.86101  491.92000   13.96230  126.50000    3.91198  126.42000    3.90972    0.07810    0.00225    0.00000    0.00000  337.91000    9.14059   27.78600    0.90972    0.38210         2.60759   23.28000   27.59717       500.30000       473.52375   -0.62930    0.17680   -0.46580   -5.69000  -20.84311    5.85310  -14.99001  -48.64668  -46.51000   -9.64900    4.82019        -4.19715        -3.06180        -0.12189         1.95946         1.65327         0.03156   15.84000  301.88000    8.37827   56.50000  365.40000 1567.30000 1337.23000  115.56000    0.00015  305.97000   -3.38449    1.25320   -2.70067   -6.72471   15.49076  202.98768   20.83000    0.00000    0.00000    0.31362  626.24000   19.13653  286.04000    0.03657    0.03591    8.21500    9.14997    1.89267    9.05347    1.85897    0.00108    0.06020    0.06330
   4.10886 235.0000000        nan   11.00000  783.87000   23.86101  489.28000   13.87910  102.66000    3.23001  102.61000    3.22868    0.04642    0.00133    0.00000    0.00000  358.40000    9.71388   28.53800    0.93520    0.33486         3.36862   23.09000   27.20725       643.10000       599.66375   -0.50560    0.18470   -0.33660   -5.91800  -16.98422    6.07710  -10.90712  -51.90373  -48.25000   -6.93900    6.95345        -4.13730        -2.72742        -0.12729         1.91468         1.53772         0.03358   16.19000  302.23000    8.27864   55.50000  366.40000 1605.90000 1375.82000  115.55000    0.00008  306.55000   -3.30507    1.00944   -3.27416   -6.58009   16.19407  210.39403   16.97000    0.00000    0.00000    0.26049  626.24000   19.13653  286.04000    0.04140    0.04055    8.04900    9.72384    1.99690    9.36755    1.91260    0.00088    0.06010    0.06220
